instr_text,textStim,textStimPos,correKey,LearnC_repeatIF.thisRepN,LearnC_repeatIF.thisTrialN,LearnC_repeatIF.thisN,LearnC_repeatIF.thisIndex,Learn_com_24x1.thisRepN,Learn_com_24x1.thisTrialN,Learn_com_24x1.thisN,Learn_com_24x1.thisIndex,TestC_repeatIF.thisRepN,TestC_repeatIF.thisTrialN,TestC_repeatIF.thisN,TestC_repeatIF.thisIndex,Test_com_24x6.thisRepN,Test_com_24x6.thisTrialN,Test_com_24x6.thisN,Test_com_24x6.thisIndex,LearnI_repeatIF.thisRepN,LearnI_repeatIF.thisTrialN,LearnI_repeatIF.thisN,LearnI_repeatIF.thisIndex,Learn_incom_24x1.thisRepN,Learn_incom_24x1.thisTrialN,Learn_incom_24x1.thisN,Learn_incom_24x1.thisIndex,TestI_repeatIF.thisRepN,TestI_repeatIF.thisTrialN,TestI_repeatIF.thisN,TestI_repeatIF.thisIndex,Test_incom_24x6.thisRepN,Test_incom_24x6.thisTrialN,Test_incom_24x6.thisN,Test_incom_24x6.thisIndex,instr_start.started,key_start.started,key_start.keys,key_start.rt,instr_above.started,Stim_R.started,lines_R.started,note1_R.started,note2_R.started,instr_R.started,Stim_L.started,lines_L.started,note1_L.started,note2_L.started,instr_L.started,key_continue.started,instr_contin.started,key_continue.keys,key_continue.rt,instr_ask.started,ask_learn.started,ask_learn.keys,ask_learn.rt,Stim_learn.started,lines_learn.started,note1_learn.started,note2_learn.started,Resp_learn.started,Resp_learn.keys,Resp_learn.corr,Resp_learn.rt,text_judge.started,congra_ask.started,ask_test.started,ask_test.keys,ask_test.rt,Stim.started,lines.started,note2.started,note1.started,key_resp.started,key_resp.keys,key_resp.corr,key_resp.rt,text_fb.started,text_fb.stopped,above_instr.started,R_stim.started,R_lines.started,R_note1.started,R_note2.started,R_instr.started,L_stim.started,L_lines.started,L_note1.started,L_note2.started,L_instr.started,continue_key.started,contin_instr.started,continue_key.keys,continue_key.rt,text_jd2.started,text_jd2.stopped,text_fb2.started,text_fb2.stopped,text_end.started,text_end.stopped,participant,gender,education,age,session,date,expName,psychopyVersion,frameRate,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",愉悦,"(0.0, 0.3)",f,,,,,,,,,0,0,0,0,2,11,59,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.38429590000305,495.38429590000305,495.38429590000305,495.38429590000305,495.38429590000305,f,1,0.8654852999607101,496.2584629000048,496.76101020001806,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",悲伤,"(0.0, -0.15)",f,,,,,,,,,0,0,0,0,2,12,60,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.76101020001806,496.76101020001806,496.76101020001806,496.76101020001806,496.76101020001806,f,1,1.3480794000206515,498.1258099999977,,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",难过,"(0.0, 0.3)",j,,,,,,,,,0,0,0,0,2,13,61,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.6353250000393,498.6353250000393,498.6353250000393,498.6353250000393,498.6353250000393,j,1,1.23807309998665,499.8881104000029,500.39488219999475,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",伤心,"(0.0, -0.15)",f,,,,,,,,,0,0,0,0,2,14,62,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.39488219999475,500.39488219999475,500.39488219999475,500.39488219999475,500.39488219999475,f,1,1.3291890999535099,501.7326786000049,502.23260960000334,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",伤心,"(0.0, 0.3)",j,,,,,,,,,0,0,0,0,2,15,63,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.23260960000334,502.23260960000334,502.23260960000334,502.23260960000334,502.23260960000334,j,1,1.0469368000049144,503.297016800032,503.80289290001383,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",悲伤,"(0.0, 0.3)",j,,,,,,,,,0,0,0,0,2,16,64,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.80289290001383,503.80289290001383,503.80289290001383,503.80289290001383,503.80289290001383,j,1,1.4482657000189647,505.2675419000443,,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",愉快,"(0.0, -0.15)",j,,,,,,,,,0,0,0,0,2,17,65,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.77677500003483,505.77677500003483,505.77677500003483,505.77677500003483,505.77677500003483,j,1,1.4326407999615185,507.2281314000138,507.7305314000114,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",愉悦,"(0.0, -0.15)",j,,,,,,,,,0,0,0,0,2,18,66,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.7305314000114,507.7305314000114,507.7305314000114,507.7305314000114,507.7305314000114,j,1,1.175033200008329,508.91496280004503,509.4198241000413,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",欣喜,"(0.0, -0.15)",j,,,,,,,,,0,0,0,0,2,19,67,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.4198241000413,509.4198241000413,509.4198241000413,509.4198241000413,509.4198241000413,j,1,0.9127901999745518,510.3451570000034,510.85236730001634,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",忧郁,"(0.0, 0.3)",j,,,,,,,,,0,0,0,0,2,20,68,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.85236730001634,510.85236730001634,510.85236730001634,510.85236730001634,510.85236730001634,j,1,1.715765199973248,512.585593900003,,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",喜悦,"(0.0, 0.3)",f,,,,,,,,,0,0,0,0,2,21,69,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.172966699989,513.172966699989,513.172966699989,513.172966699989,513.172966699989,f,1,0.9064788999967277,514.0881371000432,514.5912016000366,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",喜悦,"(0.0, -0.15)",j,,,,,,,,,0,0,0,0,2,22,70,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.5912016000366,514.5912016000366,514.5912016000366,514.5912016000366,514.5912016000366,j,1,4.6214327000197954,519.224603300041,519.7276007999899,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",快乐,"(0.0, -0.15)",j,,,,,,,,,0,0,0,0,2,23,71,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.7276007999899,519.7276007999899,519.7276007999899,519.7276007999899,519.7276007999899,j,1,1.0781922000460327,520.8225359999924,521.3283406000119,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",高兴,"(0.0, 0.3)",f,,,,,,,,,0,0,0,0,3,0,72,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.3283406000119,521.3283406000119,521.3283406000119,521.3283406000119,521.3283406000119,f,1,0.7932213000021875,522.1361949000275,,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",失落,"(0.0, -0.15)",f,,,,,,,,,0,0,0,0,3,1,73,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.6437646000413,522.6437646000413,522.6437646000413,522.6437646000413,522.6437646000413,f,1,1.3820594000280835,524.0349584000069,,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",欣喜,"(0.0, -0.15)",j,,,,,,,,,0,0,0,0,3,2,74,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.5431683000061,524.5431683000061,524.5431683000061,524.5431683000061,524.5431683000061,j,1,1.1338603000040166,525.6912339000264,526.1952258000383,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",高兴,"(0.0, -0.15)",j,,,,,,,,,0,0,0,0,3,3,75,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.1952258000383,526.1952258000383,526.1952258000383,526.1952258000383,526.1952258000383,j,1,1.031039299967233,527.2423844000441,,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",愁苦,"(0.0, -0.15)",f,,,,,,,,,0,0,0,0,3,4,76,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.7506231000298,527.7506231000298,527.7506231000298,527.7506231000298,527.7506231000298,f,1,1.8228118999977596,529.5853907000273,,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",愉快,"(0.0, 0.3)",f,,,,,,,,,0,0,0,0,3,5,77,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.0922949000378,530.0922949000378,530.0922949000378,530.0922949000378,530.0922949000378,f,1,1.0394316000165418,531.1507174000144,,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",快乐,"(0.0, 0.3)",f,,,,,,,,,0,0,0,0,3,6,78,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.6598290000111,531.6598290000111,531.6598290000111,531.6598290000111,531.6598290000111,f,1,0.7962890000198968,532.4730499000289,532.9779139999882,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",忧郁,"(0.0, 0.3)",j,,,,,,,,,0,0,0,0,3,7,79,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.9779139999882,532.9779139999882,532.9779139999882,532.9779139999882,532.9779139999882,j,1,1.1771806000033394,534.1738531000447,534.6787067000405,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",喜悦,"(0.0, 0.3)",f,,,,,,,,,0,0,0,0,3,8,80,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.6787067000405,534.6787067000405,534.6787067000405,534.6787067000405,534.6787067000405,f,1,0.8146778999944218,535.5056137000211,536.0093573000049,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",愉快,"(0.0, -0.15)",j,,,,,,,,,0,0,0,0,3,9,81,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.0093573000049,536.0093573000049,536.0093573000049,536.0093573000049,536.0093573000049,j,1,4.709028400015086,540.7317076000036,541.2349312000442,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",伤心,"(0.0, 0.3)",j,,,,,,,,,0,0,0,0,3,10,82,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.2349312000442,541.2349312000442,541.2349312000442,541.2349312000442,541.2349312000442,j,1,1.3417556999484077,542.593052500044,,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",伤心,"(0.0, -0.15)",f,,,,,,,,,0,0,0,0,3,11,83,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.098615600029,543.098615600029,543.098615600029,543.098615600029,543.098615600029,f,1,1.3893966000177898,544.5051437999937,545.0113663999946,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",快乐,"(0.0, -0.15)",j,,,,,,,,,0,0,0,0,3,12,84,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.0113663999946,545.0113663999946,545.0113663999946,545.0113663999946,545.0113663999946,j,1,2.978095200029202,548.0022946000099,,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",失落,"(0.0, 0.3)",j,,,,,,,,,0,0,0,0,3,13,85,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.5108178000082,548.5108178000082,548.5108178000082,548.5108178000082,548.5108178000082,j,1,0.9855253000278026,549.5136271000374,550.0194750000373,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",喜悦,"(0.0, -0.15)",j,,,,,,,,,0,0,0,0,3,14,86,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.0194750000373,550.0194750000373,550.0194750000373,550.0194750000373,550.0194750000373,j,1,1.1157977000111714,551.1537135000108,551.6596406000317,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",愉悦,"(0.0, -0.15)",j,,,,,,,,,0,0,0,0,3,15,87,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.6596406000317,551.6596406000317,551.6596406000317,551.6596406000317,551.6596406000317,j,1,0.9516328999889083,552.6204623000231,553.1268348000012,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",悲伤,"(0.0, 0.3)",j,,,,,,,,,0,0,0,0,3,16,88,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.1268348000012,553.1268348000012,553.1268348000012,553.1268348000012,553.1268348000012,j,1,1.4884195000049658,554.630167700001,555.1346892000292,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",忧郁,"(0.0, -0.15)",f,,,,,,,,,0,0,0,0,3,17,89,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.1346892000292,555.1346892000292,555.1346892000292,555.1346892000292,555.1346892000292,f,1,5.6121807000017725,560.7592971000122,,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",悲伤,"(0.0, -0.15)",f,,,,,,,,,0,0,0,0,3,18,90,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.2696275000344,561.2696275000344,561.2696275000344,561.2696275000344,561.2696275000344,f,1,0.7571908999816515,562.0397947999882,562.5438379000407,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",愉悦,"(0.0, 0.3)",f,,,,,,,,,0,0,0,0,3,19,91,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.5438379000407,562.5438379000407,562.5438379000407,562.5438379000407,562.5438379000407,f,1,0.9984850000473671,563.550698600011,,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",欣喜,"(0.0, 0.3)",f,,,,,,,,,0,0,0,0,3,20,92,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.0606038999977,564.0606038999977,564.0606038999977,564.0606038999977,564.0606038999977,f,1,0.6895447999704629,564.7634065999882,565.2688694000244,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",愁苦,"(0.0, 0.3)",j,,,,,,,,,0,0,0,0,3,21,93,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.2688694000244,565.2688694000244,565.2688694000244,565.2688694000244,565.2688694000244,j,1,1.1689974999753758,566.4523848000099,,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",难过,"(0.0, -0.15)",f,,,,,,,,,0,0,0,0,3,22,94,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.9592341000098,566.9592341000098,566.9592341000098,566.9592341000098,566.9592341000098,f,1,1.4299312999937683,568.399782499997,568.8993186000152,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",难过,"(0.0, 0.3)",j,,,,,,,,,0,0,0,0,3,23,95,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.8993186000152,568.8993186000152,568.8993186000152,568.8993186000152,568.8993186000152,j,1,0.9172079000272788,569.8281440000283,570.3375467000296,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",快乐,"(0.0, 0.3)",f,,,,,,,,,0,0,0,0,4,0,96,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.3375467000296,570.3375467000296,570.3375467000296,570.3375467000296,570.3375467000296,f,1,1.046496599970851,571.4017950000125,,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",伤心,"(0.0, 0.3)",j,,,,,,,,,0,0,0,0,4,1,97,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.9092887000297,571.9092887000297,571.9092887000297,571.9092887000297,571.9092887000297,j,1,1.1708092999760993,573.0961858000373,573.6025848000427,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",忧郁,"(0.0, 0.3)",j,,,,,,,,,0,0,0,0,4,2,98,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.6025848000427,573.6025848000427,573.6025848000427,573.6025848000427,573.6025848000427,j,1,1.3578592000412755,574.9702508000191,575.4774152000318,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",失落,"(0.0, 0.3)",j,,,,,,,,,0,0,0,0,4,3,99,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.4774152000318,575.4774152000318,575.4774152000318,575.4774152000318,575.4774152000318,j,1,0.966381200007163,576.4606838999898,,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",快乐,"(0.0, -0.15)",j,,,,,,,,,0,0,0,0,4,4,100,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.9677023999975,576.9677023999975,576.9677023999975,576.9677023999975,576.9677023999975,j,1,1.7342872000299394,578.7191942000063,,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",喜悦,"(0.0, -0.15)",j,,,,,,,,,0,0,0,0,4,5,101,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.227591700037,579.227591700037,579.227591700037,579.227591700037,579.227591700037,j,1,1.0785094000166282,580.321508300025,580.82710460003,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",愁苦,"(0.0, -0.15)",f,,,,,,,,,0,0,0,0,4,6,102,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.82710460003,580.82710460003,580.82710460003,580.82710460003,580.82710460003,f,1,1.2901009999914095,582.1329191999976,582.632423300005,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",愁苦,"(0.0, 0.3)",j,,,,,,,,,0,0,0,0,4,7,103,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.632423300005,582.632423300005,582.632423300005,582.632423300005,582.632423300005,j,1,1.2930406000232324,583.9423678000458,,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",喜悦,"(0.0, 0.3)",f,,,,,,,,,0,0,0,0,4,8,104,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.4520325000049,584.4520325000049,584.4520325000049,584.4520325000049,584.4520325000049,f,1,2.1540013999911025,586.6219925000332,587.1266730999923,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",愉快,"(0.0, -0.15)",j,,,,,,,,,0,0,0,0,4,9,105,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.1266730999923,587.1266730999923,587.1266730999923,587.1266730999923,587.1266730999923,j,1,1.1297771999961697,588.2685717000277,,,,,,,,,,,,,,,,,,,,,,,230624_lqy,女,大学,46,001,2023-06-24_16h51.43.963,nalin_IRAP,2023.1.2,91.06804601294814,
