instr_text,textStim,textStimPos,correKey,LearnC_repeatIF.thisRepN,LearnC_repeatIF.thisTrialN,LearnC_repeatIF.thisN,LearnC_repeatIF.thisIndex,Learn_com_24x1.thisRepN,Learn_com_24x1.thisTrialN,Learn_com_24x1.thisN,Learn_com_24x1.thisIndex,TestC_repeatIF.thisRepN,TestC_repeatIF.thisTrialN,TestC_repeatIF.thisN,TestC_repeatIF.thisIndex,Test_com_24x6.thisRepN,Test_com_24x6.thisTrialN,Test_com_24x6.thisN,Test_com_24x6.thisIndex,LearnI_repeatIF.thisRepN,LearnI_repeatIF.thisTrialN,LearnI_repeatIF.thisN,LearnI_repeatIF.thisIndex,Learn_incom_24x1.thisRepN,Learn_incom_24x1.thisTrialN,Learn_incom_24x1.thisN,Learn_incom_24x1.thisIndex,TestI_repeatIF.thisRepN,TestI_repeatIF.thisTrialN,TestI_repeatIF.thisN,TestI_repeatIF.thisIndex,Test_incom_24x6.thisRepN,Test_incom_24x6.thisTrialN,Test_incom_24x6.thisN,Test_incom_24x6.thisIndex,instr_start.started,key_start.started,key_start.keys,key_start.rt,instr_above.started,Stim_R.started,lines_R.started,note1_R.started,note2_R.started,instr_R.started,Stim_L.started,lines_L.started,note1_L.started,note2_L.started,instr_L.started,key_continue.started,instr_contin.started,key_continue.keys,key_continue.rt,instr_ask.started,ask_learn.started,ask_learn.keys,ask_learn.rt,Stim_learn.started,lines_learn.started,note1_learn.started,note2_learn.started,Resp_learn.started,Resp_learn.keys,Resp_learn.corr,Resp_learn.rt,text_judge.started,text_judge.stopped,congra_ask.started,ask_test.started,ask_test.keys,ask_test.rt,Stim.started,lines.started,note2.started,note1.started,key_resp.started,key_resp.keys,key_resp.corr,key_resp.rt,text_fb.started,text_fb.stopped,above_instr.started,R_stim.started,R_lines.started,R_note1.started,R_note2.started,R_instr.started,L_stim.started,L_lines.started,L_note1.started,L_note2.started,L_instr.started,continue_key.started,contin_instr.started,continue_key.keys,continue_key.rt,text_jd2.started,text_jd2.stopped,text_fb2.started,text_fb2.stopped,text_end.started,text_end.stopped,participant,gender,education,age,session,date,expName,psychopyVersion,frameRate,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",愁苦,"(0.0, -0.15)",f,,,,,,,,,0,0,0,0,0,7,7,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.28510610002559,105.28510610002559,105.28510610002559,105.28510610002559,105.28510610002559,f,1,1.2036696000141092,106.49772089999169,107.00373200001195,,,,,,,,,,,,,,,,,,,,,,230624_lkx,女,研究生及以上,21,001,2023-06-24_16h13.25.381,nalin_IRAP,2023.1.2,120.13094268969822,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",失落,"(0.0, 0.3)",j,,,,,,,,,0,0,0,0,0,8,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.00373200001195,107.00373200001195,107.00373200001195,107.00373200001195,107.00373200001195,j,1,0.6286229999968782,107.6478396000457,108.15305140003329,,,,,,,,,,,,,,,,,,,,,,230624_lkx,女,研究生及以上,21,001,2023-06-24_16h13.25.381,nalin_IRAP,2023.1.2,120.13094268969822,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",高兴,"(0.0, 0.3)",f,,,,,,,,,0,0,0,0,0,9,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.15305140003329,108.15305140003329,108.15305140003329,108.15305140003329,108.15305140003329,f,1,0.5273576999898069,108.69106690003537,,,,,,,,,,,,,,,,,,,,,,,230624_lkx,女,研究生及以上,21,001,2023-06-24_16h13.25.381,nalin_IRAP,2023.1.2,120.13094268969822,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",喜悦,"(0.0, -0.15)",j,,,,,,,,,0,0,0,0,0,10,10,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.20306590001564,109.20306590001564,109.20306590001564,109.20306590001564,109.20306590001564,j,1,2.997933999984525,112.20935050002299,,,,,,,,,,,,,,,,,,,,,,,230624_lkx,女,研究生及以上,21,001,2023-06-24_16h13.25.381,nalin_IRAP,2023.1.2,120.13094268969822,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",失落,"(0.0, -0.15)",f,,,,,,,,,0,0,0,0,0,11,11,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.71818040002836,112.71818040002836,112.71818040002836,112.71818040002836,112.71818040002836,f,1,0.9048293000087142,113.63200340000913,,,,,,,,,,,,,,,,,,,,,,,230624_lkx,女,研究生及以上,21,001,2023-06-24_16h13.25.381,nalin_IRAP,2023.1.2,120.13094268969822,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",愉快,"(0.0, -0.15)",j,,,,,,,,,0,0,0,0,0,12,12,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.14368530001957,114.14368530001957,114.14368530001957,114.14368530001957,114.14368530001957,j,1,1.1227484999690205,115.28112560004229,115.78559440001845,,,,,,,,,,,,,,,,,,,,,,230624_lkx,女,研究生及以上,21,001,2023-06-24_16h13.25.381,nalin_IRAP,2023.1.2,120.13094268969822,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",难过,"(0.0, 0.3)",j,,,,,,,,,0,0,0,0,0,13,13,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.78559440001845,115.78559440001845,115.78559440001845,115.78559440001845,115.78559440001845,j,1,1.51230659999419,117.31043660000432,,,,,,,,,,,,,,,,,,,,,,,230624_lkx,女,研究生及以上,21,001,2023-06-24_16h13.25.381,nalin_IRAP,2023.1.2,120.13094268969822,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",悲伤,"(0.0, -0.15)",f,,,,,,,,,0,0,0,0,0,14,14,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.81906930002151,117.81906930002151,117.81906930002151,117.81906930002151,117.81906930002151,f,1,0.7245069000055082,118.55422900000121,119.06192800001008,,,,,,,,,,,,,,,,,,,,,,230624_lkx,女,研究生及以上,21,001,2023-06-24_16h13.25.381,nalin_IRAP,2023.1.2,120.13094268969822,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",喜悦,"(0.0, 0.3)",f,,,,,,,,,0,0,0,0,0,15,15,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.06192800001008,119.06192800001008,119.06192800001008,119.06192800001008,119.06192800001008,f,1,0.5835425000404939,119.659736600006,,,,,,,,,,,,,,,,,,,,,,,230624_lkx,女,研究生及以上,21,001,2023-06-24_16h13.25.381,nalin_IRAP,2023.1.2,120.13094268969822,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",愉快,"(0.0, 0.3)",f,,,,,,,,,0,0,0,0,0,16,16,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.16873420000775,120.16873420000775,120.16873420000775,120.16873420000775,120.16873420000775,f,1,0.3907924999948591,120.56995070003904,,,,,,,,,,,,,,,,,,,,,,,230624_lkx,女,研究生及以上,21,001,2023-06-24_16h13.25.381,nalin_IRAP,2023.1.2,120.13094268969822,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",忧郁,"(0.0, -0.15)",f,,,,,,,,,0,0,0,0,0,17,17,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.07726910000201,121.07726910000201,121.07726910000201,121.07726910000201,121.07726910000201,j,0,0.5741821000119671,121.66013780003414,,,,,,,,,,,,,,,,,,,,,,,230624_lkx,女,研究生及以上,21,001,2023-06-24_16h13.25.381,nalin_IRAP,2023.1.2,120.13094268969822,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",伤心,"(0.0, -0.15)",f,,,,,,,,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.16833800001768,122.16833800001768,122.16833800001768,122.16833800001768,122.16833800001768,f,1,0.6164696000050753,122.79987300001085,,,,,,,,,,,,,,,,,,,,,,,230624_lkx,女,研究生及以上,21,001,2023-06-24_16h13.25.381,nalin_IRAP,2023.1.2,120.13094268969822,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",快乐,"(0.0, 0.3)",f,,,,,,,,,0,0,0,0,0,19,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.31064070004504,123.31064070004504,123.31064070004504,123.31064070004504,123.31064070004504,f,1,1.6934905999805778,125.02052830002503,,,,,,,,,,,,,,,,,,,,,,,230624_lkx,女,研究生及以上,21,001,2023-06-24_16h13.25.381,nalin_IRAP,2023.1.2,120.13094268969822,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",快乐,"(0.0, -0.15)",j,,,,,,,,,0,0,0,0,0,20,20,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.52413700002944,125.52413700002944,125.52413700002944,125.52413700002944,125.52413700002944,j,1,0.602248800045345,126.13706120004645,,,,,,,,,,,,,,,,,,,,,,,230624_lkx,女,研究生及以上,21,001,2023-06-24_16h13.25.381,nalin_IRAP,2023.1.2,120.13094268969822,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",愁苦,"(0.0, 0.3)",j,,,,,,,,,0,0,0,0,0,21,21,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.6415396000375,126.6415396000375,126.6415396000375,126.6415396000375,126.6415396000375,j,1,1.6419679999817163,128.2921452000155,,,,,,,,,,,,,,,,,,,,,,,230624_lkx,女,研究生及以上,21,001,2023-06-24_16h13.25.381,nalin_IRAP,2023.1.2,120.13094268969822,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",忧郁,"(0.0, 0.3)",j,,,,,,,,,0,0,0,0,0,22,22,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.80230189999565,128.80230189999565,128.80230189999565,128.80230189999565,128.80230189999565,j,1,0.4621815999853425,129.2777857000474,,,,,,,,,,,,,,,,,,,,,,,230624_lkx,女,研究生及以上,21,001,2023-06-24_16h13.25.381,nalin_IRAP,2023.1.2,120.13094268969822,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",欣喜,"(0.0, -0.15)",j,,,,,,,,,0,0,0,0,0,23,23,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.78530250000767,129.78530250000767,129.78530250000767,129.78530250000767,129.78530250000767,j,1,0.9207463999628089,130.7192992999917,,,,,,,,,,,,,,,,,,,,,,,230624_lkx,女,研究生及以上,21,001,2023-06-24_16h13.25.381,nalin_IRAP,2023.1.2,120.13094268969822,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",忧郁,"(0.0, 0.3)",j,,,,,,,,,0,0,0,0,1,0,24,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.22726090002107,131.22726090002107,131.22726090002107,131.22726090002107,131.22726090002107,j,1,2.332539600029122,133.5733127000276,134.0774034000351,,,,,,,,,,,,,,,,,,,,,,230624_lkx,女,研究生及以上,21,001,2023-06-24_16h13.25.381,nalin_IRAP,2023.1.2,120.13094268969822,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",愉快,"(0.0, -0.15)",j,,,,,,,,,0,0,0,0,1,1,25,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.0774034000351,134.0774034000351,134.0774034000351,134.0774034000351,134.0774034000351,j,1,3.188295800006017,137.28163490002044,137.78547180001624,,,,,,,,,,,,,,,,,,,,,,230624_lkx,女,研究生及以上,21,001,2023-06-24_16h13.25.381,nalin_IRAP,2023.1.2,120.13094268969822,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",难过,"(0.0, -0.15)",f,,,,,,,,,0,0,0,0,1,2,26,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.78547180001624,137.78547180001624,137.78547180001624,137.78547180001624,137.78547180001624,j,0,0.8449605000205338,138.64449259999674,,,,,,,,,,,,,,,,,,,,,,,230624_lkx,女,研究生及以上,21,001,2023-06-24_16h13.25.381,nalin_IRAP,2023.1.2,120.13094268969822,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",喜悦,"(0.0, -0.15)",j,,,,,,,,,0,0,0,0,1,3,27,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.1530533999903,139.1530533999903,139.1530533999903,139.1530533999903,139.1530533999903,j,1,0.6794545999728143,139.84552000003168,,,,,,,,,,,,,,,,,,,,,,,230624_lkx,女,研究生及以上,21,001,2023-06-24_16h13.25.381,nalin_IRAP,2023.1.2,120.13094268969822,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",难过,"(0.0, 0.3)",j,,,,,,,,,0,0,0,0,1,4,28,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.35192919999827,140.35192919999827,140.35192919999827,140.35192919999827,140.35192919999827,j,1,0.7267591999843717,141.09117610001704,,,,,,,,,,,,,,,,,,,,,,,230624_lkx,女,研究生及以上,21,001,2023-06-24_16h13.25.381,nalin_IRAP,2023.1.2,120.13094268969822,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",欣喜,"(0.0, 0.3)",f,,,,,,,,,0,0,0,0,1,5,29,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.60174680000637,141.60174680000637,141.60174680000637,141.60174680000637,141.60174680000637,f,1,0.5547642999445088,142.1654723000247,,,,,,,,,,,,,,,,,,,,,,,230624_lkx,女,研究生及以上,21,001,2023-06-24_16h13.25.381,nalin_IRAP,2023.1.2,120.13094268969822,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",愉悦,"(0.0, 0.3)",f,,,,,,,,,0,0,0,0,1,6,30,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.67746199999237,142.67746199999237,142.67746199999237,142.67746199999237,142.67746199999237,f,1,0.6597301999572664,143.34569350001402,143.8522196999984,,,,,,,,,,,,,,,,,,,,,,230624_lkx,女,研究生及以上,21,001,2023-06-24_16h13.25.381,nalin_IRAP,2023.1.2,120.13094268969822,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",愁苦,"(0.0, 0.3)",j,,,,,,,,,0,0,0,0,1,7,31,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.8522196999984,143.8522196999984,143.8522196999984,143.8522196999984,143.8522196999984,j,1,0.4757802999811247,144.3426222000271,,,,,,,,,,,,,,,,,,,,,,,230624_lkx,女,研究生及以上,21,001,2023-06-24_16h13.25.381,nalin_IRAP,2023.1.2,120.13094268969822,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",快乐,"(0.0, 0.3)",f,,,,,,,,,0,0,0,0,1,8,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.8520734999911,144.8520734999911,144.8520734999911,144.8520734999911,144.8520734999911,f,1,0.5012260999646969,145.36842539999634,,,,,,,,,,,,,,,,,,,,,,,230624_lkx,女,研究生及以上,21,001,2023-06-24_16h13.25.381,nalin_IRAP,2023.1.2,120.13094268969822,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",忧郁,"(0.0, -0.15)",f,,,,,,,,,0,0,0,0,1,9,33,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.87733340001432,145.87733340001432,145.87733340001432,145.87733340001432,145.87733340001432,j,0,0.7437758999876678,146.63524309999775,,,,,,,,,,,,,,,,,,,,,,,230624_lkx,女,研究生及以上,21,001,2023-06-24_16h13.25.381,nalin_IRAP,2023.1.2,120.13094268969822,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",愁苦,"(0.0, -0.15)",f,,,,,,,,,0,0,0,0,1,10,34,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.14410209999187,147.14410209999187,147.14410209999187,147.14410209999187,147.14410209999187,f,1,0.5354646999621764,147.6941997000249,,,,,,,,,,,,,,,,,,,,,,,230624_lkx,女,研究生及以上,21,001,2023-06-24_16h13.25.381,nalin_IRAP,2023.1.2,120.13094268969822,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",伤心,"(0.0, 0.3)",j,,,,,,,,,0,0,0,0,1,11,35,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.20242600003257,148.20242600003257,148.20242600003257,148.20242600003257,148.20242600003257,j,1,0.9898451999761164,149.2054325999925,149.71135440003127,,,,,,,,,,,,,,,,,,,,,,230624_lkx,女,研究生及以上,21,001,2023-06-24_16h13.25.381,nalin_IRAP,2023.1.2,120.13094268969822,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",失落,"(0.0, -0.15)",f,,,,,,,,,0,0,0,0,1,12,36,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.71135440003127,149.71135440003127,149.71135440003127,149.71135440003127,149.71135440003127,f,1,0.6889941999688745,150.41209689999232,150.9198621000396,,,,,,,,,,,,,,,,,,,,,,230624_lkx,女,研究生及以上,21,001,2023-06-24_16h13.25.381,nalin_IRAP,2023.1.2,120.13094268969822,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",悲伤,"(0.0, 0.3)",j,,,,,,,,,0,0,0,0,1,13,37,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.9198621000396,150.9198621000396,150.9198621000396,150.9198621000396,150.9198621000396,j,1,0.7077951000537723,151.63676110003144,,,,,,,,,,,,,,,,,,,,,,,230624_lkx,女,研究生及以上,21,001,2023-06-24_16h13.25.381,nalin_IRAP,2023.1.2,120.13094268969822,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",失落,"(0.0, 0.3)",j,,,,,,,,,0,0,0,0,1,14,38,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.14351640001405,152.14351640001405,152.14351640001405,152.14351640001405,152.14351640001405,f,0,0.6520700000110082,152.80417980003403,153.31078190001426,,,,,,,,,,,,,,,,,,,,,,230624_lkx,女,研究生及以上,21,001,2023-06-24_16h13.25.381,nalin_IRAP,2023.1.2,120.13094268969822,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",欣喜,"(0.0, -0.15)",j,,,,,,,,,0,0,0,0,1,15,39,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.31078190001426,153.31078190001426,153.31078190001426,153.31078190001426,153.31078190001426,j,1,0.8046167999855243,154.12449270003708,,,,,,,,,,,,,,,,,,,,,,,230624_lkx,女,研究生及以上,21,001,2023-06-24_16h13.25.381,nalin_IRAP,2023.1.2,120.13094268969822,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",高兴,"(0.0, 0.3)",f,,,,,,,,,0,0,0,0,1,16,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.6350352000445,154.6350352000445,154.6350352000445,154.6350352000445,154.6350352000445,f,1,0.5862452000146732,155.23512329999357,,,,,,,,,,,,,,,,,,,,,,,230624_lkx,女,研究生及以上,21,001,2023-06-24_16h13.25.381,nalin_IRAP,2023.1.2,120.13094268969822,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",高兴,"(0.0, -0.15)",j,,,,,,,,,0,0,0,0,1,17,41,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.74065330001758,155.74065330001758,155.74065330001758,155.74065330001758,155.74065330001758,j,1,1.7228581000235863,157.4771237000241,,,,,,,,,,,,,,,,,,,,,,,230624_lkx,女,研究生及以上,21,001,2023-06-24_16h13.25.381,nalin_IRAP,2023.1.2,120.13094268969822,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",快乐,"(0.0, -0.15)",j,,,,,,,,,0,0,0,0,1,18,42,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.98514790000627,157.98514790000627,157.98514790000627,157.98514790000627,157.98514790000627,j,1,0.529370799951721,158.52517340000486,,,,,,,,,,,,,,,,,,,,,,,230624_lkx,女,研究生及以上,21,001,2023-06-24_16h13.25.381,nalin_IRAP,2023.1.2,120.13094268969822,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",愉快,"(0.0, 0.3)",f,,,,,,,,,0,0,0,0,1,19,43,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.03582290001214,159.03582290001214,159.03582290001214,159.03582290001214,159.03582290001214,f,1,0.7799028999870643,159.8251872000401,,,,,,,,,,,,,,,,,,,,,,,230624_lkx,女,研究生及以上,21,001,2023-06-24_16h13.25.381,nalin_IRAP,2023.1.2,120.13094268969822,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",伤心,"(0.0, -0.15)",f,,,,,,,,,0,0,0,0,1,20,44,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.33479930000613,160.33479930000613,160.33479930000613,160.33479930000613,160.33479930000613,f,1,0.8559280999470502,161.20663269999204,161.71144700003788,,,,,,,,,,,,,,,,,,,,,,230624_lkx,女,研究生及以上,21,001,2023-06-24_16h13.25.381,nalin_IRAP,2023.1.2,120.13094268969822,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",喜悦,"(0.0, 0.3)",f,,,,,,,,,0,0,0,0,1,21,45,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.71144700003788,161.71144700003788,161.71144700003788,161.71144700003788,161.71144700003788,f,1,0.5810151000041515,162.3071529000299,,,,,,,,,,,,,,,,,,,,,,,230624_lkx,女,研究生及以上,21,001,2023-06-24_16h13.25.381,nalin_IRAP,2023.1.2,120.13094268969822,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",愉悦,"(0.0, -0.15)",j,,,,,,,,,0,0,0,0,1,22,46,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.81989070004784,162.81989070004784,162.81989070004784,162.81989070004784,162.81989070004784,j,1,0.7291221999912523,163.5624223999912,164.07101820001844,,,,,,,,,,,,,,,,,,,,,,230624_lkx,女,研究生及以上,21,001,2023-06-24_16h13.25.381,nalin_IRAP,2023.1.2,120.13094268969822,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",悲伤,"(0.0, -0.15)",f,,,,,,,,,0,0,0,0,1,23,47,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.07101820001844,164.07101820001844,164.07101820001844,164.07101820001844,164.07101820001844,f,1,0.7418298000120558,164.82214410003508,165.32774510001764,,,,,,,,,,,,,,,,,,,,,,230624_lkx,女,研究生及以上,21,001,2023-06-24_16h13.25.381,nalin_IRAP,2023.1.2,120.13094268969822,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",愉悦,"(0.0, -0.15)",j,,,,,,,,,0,0,0,0,2,0,48,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.32774510001764,165.32774510001764,165.32774510001764,165.32774510001764,165.32774510001764,j,1,1.434719800017774,166.77630440000212,,,,,,,,,,,,,,,,,,,,,,,230624_lkx,女,研究生及以上,21,001,2023-06-24_16h13.25.381,nalin_IRAP,2023.1.2,120.13094268969822,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",喜悦,"(0.0, -0.15)",j,,,,,,,,,0,0,0,0,2,1,49,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.28531000000658,167.28531000000658,167.28531000000658,167.28531000000658,167.28531000000658,j,1,0.7539589999942109,168.05390830000397,168.56105310004205,,,,,,,,,,,,,,,,,,,,,,230624_lkx,女,研究生及以上,21,001,2023-06-24_16h13.25.381,nalin_IRAP,2023.1.2,120.13094268969822,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",高兴,"(0.0, -0.15)",j,,,,,,,,,0,0,0,0,2,2,50,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.56105310004205,168.56105310004205,168.56105310004205,168.56105310004205,168.56105310004205,j,1,0.6918362999567762,169.26493520004442,169.76928970002336,,,,,,,,,,,,,,,,,,,,,,230624_lkx,女,研究生及以上,21,001,2023-06-24_16h13.25.381,nalin_IRAP,2023.1.2,120.13094268969822,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",伤心,"(0.0, -0.15)",f,,,,,,,,,0,0,0,0,2,3,51,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.76928970002336,169.76928970002336,169.76928970002336,169.76928970002336,169.76928970002336,f,1,1.2917152000009082,171.06987840001239,,,,,,,,,,,,,,,,,,,,,,,230624_lkx,女,研究生及以上,21,001,2023-06-24_16h13.25.381,nalin_IRAP,2023.1.2,120.13094268969822,
"恭喜，你已达成80%正确率，可以继续实验

~请按空格键进入测试阶段~",快乐,"(0.0, 0.3)",f,,,,,,,,,0,0,0,0,2,4,52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.57759260002058,171.57759260002058,171.57759260002058,171.57759260002058,171.57759260002058,f,1,0.8695641999947838,172.4563979000086,172.96077980002156,,,,,,,,,,,,,,,,,,,,,,230624_lkx,女,研究生及以上,21,001,2023-06-24_16h13.25.381,nalin_IRAP,2023.1.2,120.13094268969822,
